Gene,Percent Change,AbsoluteChange
YHR124W,98.11320754717003,98.11320754717003
YHR092C,98.07692307692277,98.07692307692277
YDL027c,98.0392156862745,98.0392156862745
YMR186W,97.87234042553258,97.87234042553258
YFL058W,97.67441860465144,97.67441860465144
YGR096W,97.01492537313476,97.01492537313476
YDR230W,96.82539682539712,96.82539682539712
YPR151C,96.72131147540966,96.72131147540966
YGL172W,96.7032967032969,96.7032967032969
YJR039W,96.5517241379308,96.5517241379308
YML030W,96.49122807017531,96.49122807017531
YPL057C,96.07843137254899,96.07843137254899
YGL199C,95.91836734693793,95.91836734693793
YDL239c,95.8333333333336,95.8333333333336
YIL155C,95.58823529411804,95.58823529411804
YJR149W,95.52238805970207,95.52238805970207
YJL015C,95.31249999999999,95.31249999999999
YHR104W,95.23809523809534,95.23809523809534
YBR083W,94.82758620689633,94.82758620689633
YGL180W,94.54545454545482,94.54545454545482
YDR179C,94.28571428571443,94.28571428571443
YJR156C,94.20289855072454,94.20289855072454
YLR193C,94.11764705882352,94.11764705882352
YLL028W,94.11764705882352,94.11764705882352
YDR425W,94.02985074626923,94.02985074626923
YKL188C,93.9999999999993,93.9999999999993
YML004C,93.61702127659596,93.61702127659596
YOR275C,93.44262295081946,93.44262295081946
YGL262W,93.40659340659367,93.40659340659367
YIL172C,93.10344827586172,93.10344827586172
YJL017W,92.8571428571433,92.8571428571433
YMR197C,92.72727272727298,92.72727272727298
YCR102C,92.5000000000001,92.5000000000001
YDR160W,92.5000000000001,92.5000000000001
YJR100C,92.3076923076925,92.3076923076925
YGL033W,92.20779220779232,92.20779220779232
YGL088W,91.99999999999963,91.99999999999963
YBR076W,91.8918918918917,91.8918918918917
YHR182W,91.66666666666714,91.66666666666714
YHR199C,91.66666666666644,91.66666666666644
YDR032c,91.66666666666644,91.66666666666644
YGR160W,-91.3793103448276,91.3793103448276
YJR135C,91.30434782608677,91.30434782608677
YNL012W,91.22807017543862,91.22807017543862
YPL097W,91.04477611940351,91.04477611940351
YFL003C,90.90909090909159,90.90909090909159
YOR042W,90.90909090909143,90.90909090909143
YER037w,90.56603773584922,90.56603773584922
YHL044W,90.47619047619088,90.47619047619088
YDR118W,90.42553191489316,90.42553191489316
YMR148W,90.3846153846151,90.3846153846151
YGL213C,90.3846153846151,90.3846153846151
YMR013C,89.85507246376807,89.85507246376807
YHR082C,89.83050847457645,89.83050847457645
YMR188C,89.65517241379283,89.65517241379283
YLL045c,-89.48626045400243,89.48626045400243
YOR310C,-89.47368421052634,89.47368421052634
YLR180W,-89.47368421052633,89.47368421052633
YIL053W,-89.31788931788925,89.31788931788925
YDR015c,89.28571428571419,89.28571428571419
YDR316W,89.15662650602343,89.15662650602343
YDR418W,-89.09774436090225,89.09774436090225
YCR019w,89.00000000000004,89.00000000000004
YJL031C,88.88888888888911,88.88888888888911
YPL012W,-88.84934756820877,88.84934756820877
YOR309C,-88.84615384615385,88.84615384615385
YMR272C,88.679245283019,88.679245283019
YMR290C,-88.49999999999999,88.49999999999999
YDL079C,88.46153846153746,88.46153846153746
YFR049W,88.33333333333381,88.33333333333381
YER152c,88.09523809523812,88.09523809523812
YDR221W,88.05970149253774,88.05970149253774
YKL034W,88.00000000000043,88.00000000000043
YOR274W,87.99999999999963,87.99999999999963
YLR062C,-87.92866941015096,87.92866941015096
YLR413W,-87.887323943662,87.887323943662
YMR160W,87.87878787878844,87.87878787878844
YDR124W,87.87878787878844,87.87878787878844
YFL043C,87.87878787878844,87.87878787878844
YCR105W,87.80487804878041,87.80487804878041
YLR196W,-87.79069767441864,87.79069767441864
YPR137W,-87.74193548387099,87.74193548387099
YHL015W,-87.70718232044203,87.70718232044203
YDR262w,87.50000000000007,87.50000000000007
YBR102C,87.35632183908028,87.35632183908028
YLR340W,-87.29927007299267,87.29927007299267
YBR053C,87.23404255319132,87.23404255319132
YNL141W,-87.21461187214607,87.21461187214607
YJR127C,87.03703703703688,87.03703703703688
YAL002W,87.03703703703688,87.03703703703688
YHR032W,87.01298701298732,87.01298701298732
YDR181C,86.95652173913044,86.95652173913044
YNL119W,-86.90647482014388,86.90647482014388
YPR158W,86.79245283018884,86.79245283018884
YNL302C,-86.73684210526316,86.73684210526316
YNL096C,-86.70520231213874,86.70520231213874
YLR048w,-86.68885191347752,86.68885191347752
YPR196W,86.66666666666701,86.66666666666701
YMR217W,-86.44578313253012,86.44578313253012
YLR339C,-86.4176570458404,86.4176570458404
YLR307W,86.36363636363683,86.36363636363683
YDR417C,-86.30136986301368,86.30136986301368
YPL015C,86.27450980392128,86.27450980392128
YGL076C,-86.2518089725036,86.2518089725036
YDR144C,-86.21212121212118,86.21212121212118
YOR156C,86.20689655172382,86.20689655172382
YHL033C,-86.1646234676007,86.1646234676007
YER131w,-86.09625668449196,86.09625668449196
YER101c,86.07594936708924,86.07594936708924
YHR028C,86.0000000000002,86.0000000000002
YIL167W,85.9374999999999,85.9374999999999
YOR036W,85.9374999999999,85.9374999999999
YNL175C,-85.87662337662339,85.87662337662339
YLR249W,-85.84070796460178,85.84070796460178
YLL044W,-85.83765112262522,85.83765112262522
YGR148C,-85.80750407830341,85.80750407830341
YMR131C,-85.78512396694218,85.78512396694218
YPL220W,-85.75624082232018,85.75624082232018
YJR034W,85.71428571428626,85.71428571428626
YIR024C,85.71428571428598,85.71428571428598
YLR216C,85.71428571428595,85.71428571428595
YGR068C,85.71428571428594,85.71428571428594
YMR121C,-85.63636363636367,85.63636363636367
YFR029W,85.50724637681151,85.50724637681151
YDR398W,-85.48850574712645,85.48850574712645
YLR198C,-85.45780969479358,85.45780969479358
YOR312C,-85.29411764705881,85.29411764705881
YJL059W,85.24590163934413,85.24590163934413
YJL221C,85.24590163934413,85.24590163934413
YOL040C,-85.23809523809518,85.23809523809518
YBR021W,85.185185185185,85.185185185185
YBR181C,-85.16020236087697,85.16020236087697
YBR223C,85.14851485148516,85.14851485148516
YBR191W,-85.062893081761,85.062893081761
YCL067c,85.00000000000036,85.00000000000036
YBR247C,-84.99999999999997,84.99999999999997
YJR110W,84.93150684931499,84.93150684931499
YJL177W,-84.92366412213741,84.92366412213741
YGR214W,-84.82632541133451,84.82632541133451
YGR103W,-84.77157360406086,84.77157360406086
YCL042W,84.72222222222243,84.72222222222243
YIL052C,-84.67908902691511,84.67908902691511
YML063W,-84.64285714285712,84.64285714285712
YNL301C,-84.61538461538464,84.61538461538464
YIL084C,84.5070422535209,84.5070422535209
YJR145C,-84.47712418300651,84.47712418300651
YOL120C,-84.45692883895128,84.45692883895128
YDL208W,-84.40514469453385,84.40514469453385
YJL170C,84.28571428571455,84.28571428571455
YLR448W,-84.26294820717135,84.26294820717135
YEL054c,-84.2391304347826,84.2391304347826
YNL069C,-84.05365126676604,84.05365126676604
YOL121C,-84.04255319148928,84.04255319148928
YIL018W,-83.99209486166009,83.99209486166009
YLR325C,-83.94039735099341,83.94039735099341
YOR228C,83.92857142857187,83.92857142857187
YGR196C,83.92857142857187,83.92857142857187
YJL068C,83.92857142857187,83.92857142857187
YLR029c,-83.84955752212392,83.84955752212392
YMR193W,83.82352941176498,83.82352941176498
YBR189W,-83.80952380952378,83.80952380952378
YAL012W,-83.79790940766553,83.79790940766553
YOR383C,83.67346938775509,83.67346938775509
YLR150w,-83.65591397849464,83.65591397849464
YLR175W,-83.64008179959103,83.64008179959103
YGL251C,83.60655737704893,83.60655737704893
YLR133w,83.60655737704893,83.60655737704893
YBR048W,-83.5125448028674,83.5125448028674
YNR053C,-83.46007604562733,83.46007604562733
YPL131W,-83.41968911917105,83.41968911917105
YHR216W,-83.33333333333336,83.33333333333336
YJR123W,-83.33333333333334,83.33333333333334
YGR130C,83.33333333333245,83.33333333333245
YGL102C,-83.2764505119454,83.2764505119454
YHR128W,-83.26771653543304,83.26771653543304
YLR367W,-83.2589285714285,83.2589285714285
YAL003W,-83.1349206349206,83.1349206349206
YIL133C,-83.11965811965814,83.11965811965814
YAR073W,-82.90598290598288,82.90598290598288
YKR059W,-82.90258449304177,82.90258449304177
YGL175C,82.8947368421051,82.8947368421051
YJL136C,-82.84600389863556,82.84600389863556
YLR076C,-82.83433133732534,82.83433133732534
YMR093W,-82.75862068965517,82.75862068965517
YLR432W,-82.7433628318584,82.7433628318584
YAL025C,-82.72921108742005,82.72921108742005
YBL103C,82.65306122449046,82.65306122449046
YNL142W,82.53968253968293,82.53968253968293
YOL077C,-82.5263157894736,82.5263157894736
YBR249C,-82.49027237354088,82.49027237354088
YHR016C,82.45614035087722,82.45614035087722
YKL081W,-82.43992606284664,82.43992606284664
YDL083C,-82.38636363636365,82.38636363636365
YJL148W,-82.36397748592871,82.36397748592871
YGR264C,-82.35294117647054,82.35294117647054
YPL226W,-82.33151183970865,82.33151183970865
YHR010W,-82.29166666666667,82.29166666666667
YLR186W,-82.27611940298515,82.27611940298515
YDL136w,-82.23350253807101,82.23350253807101
YLR355C,-82.23234624145785,82.23234624145785
YBR238C,-82.21343873517782,82.21343873517782
YBL027W,-82.16911764705887,82.16911764705887
YKR057W,-82.13507625272327,82.13507625272327
YDR259C,82.08955223880646,82.08955223880646
YNL324W,82.08955223880646,82.08955223880646
YGL047W,81.96721311475386,81.96721311475386
YPL173W,81.96721311475386,81.96721311475386
YLR283W,81.96721311475386,81.96721311475386
YFR016C,81.94444444444461,81.94444444444461
YDR382W,-81.94174757281554,81.94174757281554
YOR125C,81.81818181818247,81.81818181818247
YPR102C,-81.79824561403504,81.79824561403504
YFR027W,81.70731707317067,81.70731707317067
YDR423C,81.66666666666714,81.66666666666714
YJL190C,-81.63672654690615,81.63672654690615
YGL078C,-81.63636363636361,81.63636363636361
YFR031BC,-81.59645232815959,81.59645232815959
YDR025W,-81.57894736842107,81.57894736842107
YDR204W,81.48148148148192,81.48148148148192
YHR089C,-81.48148148148142,81.48148148148142
YNL067W,-81.45315487571706,81.45315487571706
YHR203C,-81.3953488372093,81.3953488372093
YDR078c,81.33333333333283,81.33333333333283
YGR085C,-81.29175946547883,81.29175946547883
YHR097C,81.25000000000007,81.25000000000007
YOR257W,81.25000000000007,81.25000000000007
YDR450W,-81.17048346055981,81.17048346055981
YNL125C,81.13207547169765,81.13207547169765
YER036c,-81.12359550561801,81.12359550561801
YLR075w,-81.10882956878845,81.10882956878845
YDR471W,-81.08108108108108,81.08108108108108
YDR014w,81.08108108108088,81.08108108108088
YDL130W,-81.05263157894733,81.05263157894733
YDR169C,81.03448275862047,81.03448275862047
YNL065W,-81.0246679316888,81.0246679316888
YBR032W,-81.0246679316888,81.0246679316888
YKL163W,80.95238095238096,80.95238095238096
YIL069C,-80.91743119266054,80.91743119266054
YAL038W,-80.89430894308941,80.89430894308941
YMR111C,80.82191780821907,80.82191780821907
YLR197W,-80.76923076923076,80.76923076923076
YOR234C,-80.73022312373229,80.73022312373229
YOL039W,-80.73022312373229,80.73022312373229
YPL166W,80.70175438596483,80.70175438596483
YNL132W,-80.69815195071861,80.69815195071861
YMR265C,80.68181818181874,80.68181818181874
YER074w,-80.66666666666666,80.66666666666666
YKL009W,-80.6620209059234,80.6620209059234
YOR063W,-80.6382978723404,80.6382978723404
YOL109W,80.5555555555555,80.5555555555555
YGL147C,-80.46874999999993,80.46874999999993
YPL142C,-80.45267489711937,80.45267489711937
YGR155W,-80.44943820224721,80.44943820224721
YEL040w,-80.365296803653,80.365296803653
YER117w,-80.30634573304161,80.30634573304161
YDR060w,-80.3059273422562,80.3059273422562
YGL031C,-80.2816901408451,80.2816901408451
YAR071W,-80.27777777777774,80.27777777777774
YCR048w,80.20833333333387,80.20833333333387
YLR044c,-80.16877637130798,80.16877637130798
YPL198W,-80.12958963282941,80.12958963282941
YKL043W,80.00000000000036,80.00000000000036
YPL196W,80.00000000000036,80.00000000000036
YGL193C,80.00000000000013,80.00000000000013
YGL103W,-79.8594847775176,79.8594847775176
YDR064W,-79.84496124031007,79.84496124031007
YDL148c,-79.83539094650214,79.83539094650214
YMR242C,-79.80049875311725,79.80049875311725
YIR027C,79.78723404255277,79.78723404255277
YCR066w,79.78723404255277,79.78723404255277
YDL075W,-79.75609756097558,79.75609756097558
YGL023C,79.74683544303848,79.74683544303848
YAR062W,79.72972972972961,79.72972972972961
YBR157C,79.68750000000007,79.68750000000007
YKL006W,-79.63386727688793,79.63386727688793
YHR208W,-79.6252927400468,79.6252927400468
YLR344W,-79.61538461538464,79.61538461538464
YLR441C,-79.60954446854662,79.60954446854662
YNL002C,-79.58015267175567,79.58015267175567
YOR224C,-79.54545454545455,79.54545454545455
YLR061W,-79.50138504155126,79.50138504155126
YDR506C,79.48717948717928,79.48717948717928
YCR024C,79.34782608695646,79.34782608695646
YCR098c,79.27927927927944,79.27927927927944
YAL037W,79.26829268292678,79.26829268292678
YHR014W,79.26829268292678,79.26829268292678
YLR009W,-79.24944812362023,79.24944812362023
YDL082w,-79.14691943127967,79.14691943127967
YDR012W,-79.10112359550565,79.10112359550565
YER181c,79.01234567901267,79.01234567901267
YFR055W,-78.99159663865551,78.99159663865551
YOR081C,78.94736842105257,78.94736842105257
YGL090W,78.94736842105252,78.94736842105252
YPL126W,-78.87640449438203,78.87640449438203
YOR135C,78.84615384615375,78.84615384615375
YOR388C,78.75000000000007,78.75000000000007
YBR106W,-78.7128712871287,78.7128712871287
YLR409C,-78.67647058823529,78.67647058823529
YAL028AW,78.57142857142874,78.57142857142874
YBR121C,-78.55072463768114,78.55072463768114
YPR144C,-78.53881278538807,78.53881278538807
YLR372W,-78.53881278538807,78.53881278538807
YNL110C,-78.51063829787228,78.51063829787228
YBR092C,-78.50678733031674,78.50678733031674
YNL327W,-78.50467289719626,78.50467289719626
YOR293W,-78.47411444141692,78.47411444141692
YDL115c,78.46153846153872,78.46153846153872
YNL178W,-78.40172786177109,78.40172786177109
YJL122W,-78.34394904458594,78.34394904458594
YIL088C,78.33333333333378,78.33333333333378
YGL123W,-78.30188679245278,78.30188679245278
YLL008w,-78.30188679245278,78.30188679245278
YDR384C,-78.29977628635359,78.29977628635359
YKL082C,-78.26086956521743,78.26086956521743
YGR159C,-78.24999999999996,78.24999999999996
YGL135W,-78.22784810126588,78.22784810126588
YOL127W,-78.21782178217825,78.21782178217825
YJL138C,-78.19148936170207,78.19148936170207
YLR060w,-78.18930041152262,78.18930041152262
YPL093W,-78.17371937639206,78.17371937639206
YMR308C,-78.12499999999997,78.12499999999997
YML123C,-78.08641975308639,78.08641975308639
YDR449C,-78.07933194154487,78.07933194154487
YGR145W,-78.07017543859651,78.07017543859651
YHL001W,-78.0612244897959,78.0612244897959
YCL054W,-78.04878048780488,78.04878048780488
YBL095W,77.94117647058842,77.94117647058842
YDL153c,-77.94117647058813,77.94117647058813
YJR071W,-77.82515991471213,77.82515991471213
YJL038C,77.77777777777791,77.77777777777791
YOR153W,-77.7493606138107,77.7493606138107
YBL076C,-77.74798927613936,77.74798927613936
YLR449W,-77.70562770562776,77.70562770562776
YLR388W,-77.65363128491623,77.65363128491623
YNL060C,-77.64976958525351,77.64976958525351
YCL069W,77.6470588235288,77.6470588235288
YEL073c,77.58620689655143,77.58620689655143
YNL203C,77.58620689655143,77.58620689655143
YLR185W,-77.52808988764048,77.52808988764048
YLR293C,-77.51479289940832,77.51479289940832
YNL247W,-77.47747747747749,77.47747747747749
YLR214W,-77.47252747252742,77.47252747252742
YPL043W,-77.39361702127647,77.39361702127647
YBL024W,-77.36389684813763,77.36389684813763
YHR064C,-77.32558139534878,77.32558139534878
YGR124W,-77.31629392971242,77.31629392971242
YLR264W,-77.30673316708234,77.30673316708234
YMR318C,-77.28337236533966,77.28337236533966
YCR007C,77.27272727272786,77.27272727272786
YCL044C,77.27272727272778,77.27272727272778
YOR369C,-77.26161369193156,77.26161369193156
YMR049C,-77.21822541966432,77.21822541966432
YOL082W,77.19298245614029,77.19298245614029
YPL256C,-77.1493212669683,77.1493212669683
YKL181W,-77.12082262210801,77.12082262210801
YBL072C,-77.05735660847881,77.05735660847881
YPR074C,-76.9968051118211,76.9968051118211
YER097w,76.92307692307719,76.92307692307719
YDR447C,-76.92307692307703,76.92307692307703
YMR310C,-76.88311688311691,76.88311688311691
YIL161W,76.81159420289846,76.81159420289846
YPR132W,-76.79012345679003,76.79012345679003
YBL033C,76.78571428571475,76.78571428571475
YOR361C,-76.7857142857142,76.7857142857142
YNL303W,-76.77304964539007,76.77304964539007
YNL241C,76.71232876712337,76.71232876712337
YCL053C,-76.67493796526051,76.67493796526051
YPL031C,76.66666666666708,76.66666666666708
